sku,date,units_sold,revenue,promotion_flag,stockout_flag
AP-1026,2025-02-01,685,150953.45,0,0
AP-1026,2025-03-01,742,163514.54,0,0
AP-1026,2025-04-01,914,201418.18,0,0
AP-1026,2025-05-01,1001,220590.37,0,0
AP-1026,2025-06-01,947,208690.39,0,0
AP-1026,2025-07-01,916,201858.92,0,0
AP-1026,2025-08-01,1178,259595.86,1,0
AP-1026,2025-09-01,824,181584.88,0,0
AP-1026,2025-10-01,718,158225.66,0,0
AP-1026,2025-11-01,663,146105.31,0,0
AP-1026,2025-12-01,578,127373.86,0,0
AP-1026,2026-01-01,666,146766.42,0,0
AP-1026,2026-02-01,1087,239542.19,1,0
AP-1026,2026-03-01,855,188416.35,0,0
AP-1026,2026-04-01,968,213318.16,0,0
AP-1026,2026-05-01,1043,229845.91,0,0
AP-1026,2026-06-01,1118,246373.66,0,0
AP-1027,2023-06-01,735,183500.1,0,0
AP-1027,2023-07-01,691,172515.06,0,0
AP-1027,2023-08-01,863,215456.58,1,0
AP-1027,2023-09-01,590,147299.4,0,0
AP-1027,2023-10-01,799,199478.34,1,0
AP-1027,2023-11-01,410,102360.6,0,0
AP-1027,2023-12-01,398,99364.68,0,0
AP-1027,2024-01-01,430,107353.8,0,0
AP-1027,2024-02-01,540,134816.4,0,0
AP-1027,2024-03-01,682,170268.12,0,0
AP-1027,2024-04-01,807,201475.62,0,0
AP-1027,2024-05-01,891,222447.06,0,0
AP-1027,2024-06-01,891,222447.06,0,0
AP-1027,2024-07-01,800,199728,0,0
AP-1027,2024-08-01,1201,299841.66,1,0
AP-1027,2024-09-01,743,185497.38,0,0
AP-1027,2024-10-01,659,164525.94,0,0
AP-1027,2024-11-01,548,136813.68,0,0
AP-1027,2024-12-01,503,125578.98,0,0
AP-1027,2025-01-01,562,140308.92,0,0
AP-1027,2025-02-01,673,168021.18,0,0
AP-1027,2025-03-01,784,195733.44,0,0
AP-1027,2025-04-01,911,227440.26,0,0
AP-1027,2025-05-01,1204,300590.64,1,0
AP-1027,2025-06-01,998,249160.68,0,0
AP-1027,2025-07-01,896,223695.36,0,0
AP-1027,2025-08-01,907,226441.62,0,0
AP-1027,2025-09-01,849,211961.34,0,0
AP-1027,2025-10-01,755,188493.3,0,0
AP-1027,2025-11-01,644,160781.04,0,0
AP-1027,2025-12-01,604,150794.64,0,0
AP-1027,2026-01-01,662,165274.92,0,0
AP-1027,2026-02-01,795,198479.7,0,0
AP-1027,2026-03-01,891,222447.06,0,0
AP-1027,2026-04-01,999,249410.34,0,0
AP-1027,2026-05-01,1078,269133.48,0,0
AP-1027,2026-06-01,1641,409692.06,1,0
AP-1028,2023-06-01,753,124297.71,0,0
AP-1028,2023-07-01,742,122481.94,0,0
AP-1028,2023-08-01,702,115879.14,0,0
AP-1028,2023-09-01,632,104324.24,0,0
AP-1028,2023-10-01,547,90293.29,0,0
AP-1028,2023-11-01,426,70319.82,0,0
AP-1028,2023-12-01,409,67513.63,0,0
AP-1028,2024-01-01,432,71310.24,0,0
AP-1028,2024-02-01,564,93099.48,0,0
AP-1028,2024-03-01,672,110927.04,0,0
AP-1028,2024-04-01,799,131890.93,0,0
AP-1028,2024-05-01,887,146417.09,0,0
AP-1028,2024-06-01,898,148232.86,0,0
AP-1028,2024-07-01,823,135852.61,0,0
AP-1028,2024-08-01,758,125123.06,0,0
AP-1028,2024-09-01,756,124792.92,0,0
AP-1028,2024-10-01,653,107790.71,0,0
AP-1028,2024-11-01,779,128589.53,1,0
AP-1028,2024-12-01,496,81874.72,0,0
AP-1028,2025-01-01,570,94089.9,0,0
AP-1028,2025-02-01,671,110761.97,0,0
AP-1028,2025-03-01,801,132221.07,0,0
AP-1028,2025-04-01,1147,189335.29,1,0
AP-1028,2025-05-01,997,164574.79,0,0
AP-1028,2025-06-01,967,159622.69,0,0
AP-1028,2025-07-01,926,152854.82,0,0
AP-1028,2025-08-01,1172,193462.04,1,0
AP-1028,2025-09-01,805,132881.35,0,0
AP-1028,2025-10-01,760,125453.2,0,0
AP-1028,2025-11-01,893,147407.51,1,0
AP-1028,2025-12-01,634,104654.38,0,0
AP-1028,2026-01-01,661,109111.27,0,0
AP-1028,2026-02-01,1192,196763.44,1,0
AP-1028,2026-03-01,858,141630.06,0,0
AP-1028,2026-04-01,1020,168371.4,0,0
AP-1028,2026-05-01,1073,177120.11,0,0
AP-1028,2026-06-01,1060,174974.2,0,0
AP-1029,2023-06-01,778,79791.68,0,0
AP-1029,2023-07-01,703,72099.68,0,0
AP-1029,2023-08-01,670,68715.2,0,0
AP-1029,2023-09-01,627,64305.12,0,0
AP-1029,2023-10-01,556,57023.36,0,0
AP-1029,2023-11-01,606,62151.36,1,0
AP-1029,2023-12-01,584,59895.04,1,0
AP-1029,2024-01-01,416,42664.96,0,0
AP-1029,2024-02-01,563,57741.28,0,0
AP-1029,2024-03-01,682,69945.92,0,0
AP-1029,2024-04-01,754,77330.24,0,0
AP-1029,2024-05-01,853,87483.68,0,0
AP-1029,2024-06-01,877,89945.12,0,0
AP-1029,2024-07-01,1006,103175.36,1,0
AP-1029,2024-08-01,764,78355.84,0,0
AP-1029,2024-09-01,692,70971.52,0,0
AP-1029,2024-10-01,658,67484.48,0,0
AP-1029,2024-11-01,307,31485.92,1,1
AP-1029,2024-12-01,539,55279.84,0,0
AP-1029,2025-01-01,536,54972.16,0,0
AP-1029,2025-02-01,682,69945.92,0,0
AP-1029,2025-03-01,806,82663.36,0,0
AP-1029,2025-04-01,898,92098.88,0,0
AP-1029,2025-05-01,944,96816.64,0,0
AP-1029,2025-06-01,968,99278.08,0,0
AP-1029,2025-07-01,941,96508.96,0,0
AP-1029,2025-08-01,868,89022.08,0,0
AP-1029,2025-09-01,1258,129020.48,1,0
AP-1029,2025-10-01,785,80509.6,0,0
AP-1029,2025-11-01,635,65125.6,0,0
AP-1029,2025-12-01,647,66356.32,0,0
AP-1029,2026-01-01,642,65843.52,0,0
AP-1029,2026-02-01,312,31998.72,0,1
AP-1029,2026-03-01,876,89842.56,0,0
AP-1029,2026-04-01,1018,104406.08,0,0
AP-1029,2026-05-01,1082,110969.92,0,0
AP-1029,2026-06-01,1107,113533.92,0,0
FO-1030,2023-06-01,937,240687.19,1,0
FO-1030,2023-07-01,690,177240.3,0,0
FO-1030,2023-08-01,677,173900.99,0,0
FO-1030,2023-09-01,629,161571.23,0,0
FO-1030,2023-10-01,510,131003.7,0,0
FO-1030,2023-11-01,416,106857.92,0,0
FO-1030,2023-12-01,517,132801.79,1,0
FO-1030,2024-01-01,439,112765.93,0,0
FO-1030,2024-02-01,565,145131.55,0,0
FO-1030,2024-03-01,661,169791.07,0,0
FO-1030,2024-04-01,1202,308757.74,1,0
FO-1030,2024-05-01,871,223733.77,0,0
FO-1030,2024-06-01,350,89904.5,0,1
FO-1030,2024-07-01,779,200101.73,0,0
FO-1030,2024-08-01,742,190597.54,0,0
FO-1030,2024-09-01,699,179552.13,0,0
FO-1030,2024-10-01,672,172616.64,0,0
FO-1030,2024-11-01,666,171075.42,1,0
FO-1030,2024-12-01,764,196248.68,1,0
FO-1030,2025-01-01,565,145131.55,0,0
FO-1030,2025-02-01,687,176469.69,0,0
FO-1030,2025-03-01,743,190854.41,0,0
FO-1030,2025-04-01,889,228357.43,0,0
FO-1030,2025-05-01,993,255071.91,0,0
FO-1030,2025-06-01,991,254558.17,0,0
FO-1030,2025-07-01,941,241714.67,0,0
FO-1030,2025-08-01,876,225018.12,0,0
FO-1030,2025-09-01,799,205239.13,0,0
FO-1030,2025-10-01,1000,256870,1,0
FO-1030,2025-11-01,822,211147.14,1,0
FO-1030,2025-12-01,600,154122,0,0
FO-1030,2026-01-01,674,173130.38,0,0
FO-1030,2026-02-01,778,199844.86,0,0
FO-1030,2026-03-01,849,218082.63,0,0
FO-1030,2026-04-01,1002,257383.74,0,0
FO-1030,2026-05-01,1102,283070.74,0,0
FO-1030,2026-06-01,1119,287437.53,0,0
FO-1031,2023-06-01,294,67866.96,0,1
FO-1031,2023-07-01,715,165050.6,0,0
FO-1031,2023-08-01,680,156971.2,0,0
FO-1031,2023-09-01,599,138273.16,0,0
FO-1031,2023-10-01,508,117266.72,0,0
FO-1031,2023-11-01,407,93951.88,0,0
FO-1031,2023-12-01,423,97645.32,0,0
FO-1031,2024-01-01,471,108725.64,0,0
FO-1031,2024-02-01,553,127654.52,0,0
FO-1031,2024-03-01,662,152816.08,0,0
FO-1031,2024-04-01,793,183056.12,0,0
FO-1031,2024-05-01,873,201523.32,0,0
FO-1031,2024-06-01,852,196675.68,0,0
FO-1031,2024-07-01,1219,281393.96,1,0
FO-1031,2024-08-01,771,177977.64,0,0
FO-1031,2024-09-01,758,174976.72,0,0
FO-1031,2024-10-01,622,143582.48,0,0
FO-1031,2024-11-01,514,118651.76,0,0
FO-1031,2024-12-01,242,55863.28,1,1
FO-1031,2025-01-01,537,123961.08,0,0
FO-1031,2025-02-01,692,159741.28,0,0
FO-1031,2025-03-01,801,184902.84,0,0
FO-1031,2025-04-01,916,211449.44,0,0
FO-1031,2025-05-01,996,229916.64,0,0
FO-1031,2025-06-01,960,221606.4,0,0
FO-1031,2025-07-01,946,218374.64,0,0
FO-1031,2025-08-01,893,206140.12,0,0
FO-1031,2025-09-01,865,199676.6,0,0
FO-1031,2025-10-01,1134,261772.56,1,0
FO-1031,2025-11-01,662,152816.08,0,0
FO-1031,2025-12-01,586,135272.24,0,0
FO-1031,2026-01-01,637,147045.08,0,0
FO-1031,2026-02-01,752,173591.68,0,0
FO-1031,2026-03-01,879,202908.36,0,0
FO-1031,2026-04-01,995,229685.8,0,0
FO-1031,2026-05-01,1424,328716.16,1,0
FO-1031,2026-06-01,1060,244690.4,0,0
FO-1032,2023-06-01,770,185477.6,0,0
FO-1032,2023-07-01,727,175119.76,0,0
FO-1032,2023-08-01,682,164280.16,0,0
FO-1032,2023-09-01,589,141878.32,0,0
FO-1032,2023-10-01,706,170061.28,1,0
FO-1032,2023-11-01,625,150550,1,0
FO-1032,2023-12-01,426,102614.88,0,0
FO-1032,2024-01-01,426,102614.88,0,0
FO-1032,2024-02-01,553,133206.64,0,0
FO-1032,2024-03-01,697,167893.36,0,0
FO-1032,2024-04-01,759,182827.92,0,0
FO-1032,2024-05-01,839,202098.32,0,0
FO-1032,2024-06-01,871,209806.48,0,0
FO-1032,2024-07-01,790,190295.2,0,0
FO-1032,2024-08-01,804,193667.52,0,0
FO-1032,2024-09-01,1069,257500.72,1,0
FO-1032,2024-10-01,680,163798.4,0,0
FO-1032,2024-11-01,535,128870.8,0,0
FO-1032,2024-12-01,733,176565.04,1,0
FO-1032,2025-01-01,527,126943.76,0,0
FO-1032,2025-02-01,678,163316.64,0,0
FO-1032,2025-03-01,758,182587.04,0,0
FO-1032,2025-04-01,865,208361.2,0,0
FO-1032,2025-05-01,976,235098.88,0,0
FO-1032,2025-06-01,986,237507.68,0,0
FO-1032,2025-07-01,948,228354.24,0,0
FO-1032,2025-08-01,886,213419.68,0,0
FO-1032,2025-09-01,832,200412.16,0,0
FO-1032,2025-10-01,738,177769.44,0,0
FO-1032,2025-11-01,796,191740.48,1,0
FO-1032,2025-12-01,593,142841.84,0,0
FO-1032,2026-01-01,618,148863.84,0,0
FO-1032,2026-02-01,1070,257741.6,1,0
FO-1032,2026-03-01,891,214624.08,0,0
FO-1032,2026-04-01,995,239675.6,0,0
FO-1032,2026-05-01,1085,261354.8,0,0
FO-1032,2026-06-01,1122,270267.36,0,0
FO-1033,2023-06-01,802,181123.68,0,0
FO-1033,2023-07-01,703,158765.52,0,0
FO-1033,2023-08-01,690,155829.6,0,0
FO-1033,2023-09-01,644,145440.96,0,0
FO-1033,2023-10-01,548,123760.32,0,0
FO-1033,2023-11-01,455,102757.2,0,0
FO-1033,2023-12-01,390,88077.6,0,0
FO-1033,2024-01-01,451,101853.84,0,0
FO-1033,2024-02-01,600,135504,0,0
FO-1033,2024-03-01,670,151312.8,0,0
FO-1033,2024-04-01,778,175703.52,0,0
FO-1033,2024-05-01,1157,261296.88,1,0
FO-1033,2024-06-01,878,198287.52,0,0
FO-1033,2024-07-01,826,186543.84,0,0
FO-1033,2024-08-01,807,182252.88,0,0
FO-1033,2024-09-01,740,167121.6,0,0
FO-1033,2024-10-01,970,219064.8,1,0
FO-1033,2024-11-01,661,149280.24,1,0
FO-1033,2024-12-01,499,112694.16,0,0
FO-1033,2025-01-01,527,119017.68,0,0
FO-1033,2025-02-01,700,158088,0,0
FO-1033,2025-03-01,783,176832.72,0,0
FO-1033,2025-04-01,1329,300141.36,1,0
FO-1033,2025-05-01,1521,343502.64,1,0
FO-1033,2025-06-01,951,214773.84,0,0
FO-1033,2025-07-01,1222,275976.48,1,0
FO-1033,2025-08-01,861,194448.24,0,0
FO-1033,2025-09-01,814,183833.76,0,0
FO-1033,2025-10-01,987,222904.08,1,0
FO-1033,2025-11-01,657,148376.88,0,0
FO-1033,2025-12-01,592,133697.28,0,0
FO-1033,2026-01-01,621,140246.64,0,0
FO-1033,2026-02-01,781,176381.04,0,0
FO-1033,2026-03-01,858,193770.72,0,0
FO-1033,2026-04-01,975,220194,0,0
FO-1033,2026-05-01,1097,247746.48,0,0
FO-1033,2026-06-01,1104,249327.36,0,0
FO-1034,2023-06-01,753,36196.71,0,0
FO-1034,2023-07-01,733,35235.31,0,0
FO-1034,2023-08-01,646,31053.22,0,0
FO-1034,2023-09-01,607,29178.49,0,0
FO-1034,2023-10-01,515,24756.05,0,0
FO-1034,2023-11-01,426,20477.82,0,0
FO-1034,2023-12-01,368,17689.76,0,0
FO-1034,2024-01-01,426,20477.82,0,0
FO-1034,2024-02-01,606,29130.42,0,0
FO-1034,2024-03-01,647,31101.29,0,0
FO-1034,2024-04-01,814,39128.98,0,0
FO-1034,2024-05-01,889,42734.23,0,0
FO-1034,2024-06-01,880,42301.6,0,0
FO-1034,2024-07-01,837,40234.59,0,0
FO-1034,2024-08-01,747,35908.29,0,0
FO-1034,2024-09-01,753,36196.71,0,0
FO-1034,2024-10-01,636,30572.52,0,0
FO-1034,2024-11-01,523,25140.61,0,0
FO-1034,2024-12-01,505,24275.35,0,0
FO-1034,2025-01-01,564,27111.48,0,0
FO-1034,2025-02-01,710,34129.7,0,0
FO-1034,2025-03-01,789,37927.23,0,0
FO-1034,2025-04-01,924,44416.68,0,0
FO-1034,2025-05-01,1436,69028.52,1,0
FO-1034,2025-06-01,988,47493.16,0,0
FO-1034,2025-07-01,1327,63788.89,1,0
FO-1034,2025-08-01,872,41917.04,0,0
FO-1034,2025-09-01,866,41628.62,0,0
FO-1034,2025-10-01,774,37206.18,0,0
FO-1034,2025-11-01,888,42686.16,1,0
FO-1034,2025-12-01,790,37975.3,1,0
FO-1034,2026-01-01,636,30572.52,0,0
FO-1034,2026-02-01,800,38456,0,0
FO-1034,2026-03-01,881,42349.67,0,0
FO-1034,2026-04-01,1005,48310.35,0,0
FO-1034,2026-05-01,1601,76960.07,1,0
FO-1034,2026-06-01,1067,51290.69,0,0
FO-1035,2023-06-01,762,97795.08,0,0
FO-1035,2023-07-01,745,95613.3,0,0
FO-1035,2023-08-01,697,89452.98,0,0
FO-1035,2023-09-01,591,75848.94,0,0
FO-1035,2023-10-01,521,66865.14,0,0
FO-1035,2023-11-01,423,54287.82,0,0
FO-1035,2023-12-01,370,47485.8,0,0
FO-1035,2024-01-01,408,52362.72,0,0
FO-1035,2024-02-01,580,74437.2,0,0
FO-1035,2024-03-01,662,84961.08,0,0
FO-1035,2024-04-01,779,99976.86,0,0
FO-1035,2024-05-01,857,109987.38,0,0
FO-1035,2024-06-01,848,108832.32,0,0
FO-1035,2024-07-01,790,101388.6,0,0
FO-1035,2024-08-01,796,102158.64,0,0
FO-1035,2024-09-01,740,94971.6,0,0
FO-1035,2024-10-01,674,86501.16,0,0
FO-1035,2024-11-01,547,70201.98,0,0
FO-1035,2024-12-01,471,60448.14,0,0
FO-1035,2025-01-01,524,67250.16,0,0
FO-1035,2025-02-01,664,85217.76,0,0
FO-1035,2025-03-01,812,104212.08,0,0
FO-1035,2025-04-01,865,111014.1,0,0
FO-1035,2025-05-01,984,126286.56,0,0
FO-1035,2025-06-01,989,126928.26,0,0
FO-1035,2025-07-01,915,117431.1,0,0
FO-1035,2025-08-01,896,114992.64,0,0
FO-1035,2025-09-01,838,107548.92,0,0
FO-1035,2025-10-01,782,100361.88,0,0
FO-1035,2025-11-01,401,51464.34,1,1
FO-1035,2025-12-01,321,41197.14,1,1
FO-1035,2026-01-01,675,86629.5,0,0
FO-1035,2026-02-01,761,97666.74,0,0
FO-1035,2026-03-01,868,111399.12,0,0
FO-1035,2026-04-01,970,124489.8,0,0
FO-1035,2026-05-01,1460,187376.4,1,0
FO-1035,2026-06-01,1075,137965.5,0,0
FO-1036,2023-06-01,765,40606.2,0,0
FO-1036,2023-07-01,706,37474.48,0,0
FO-1036,2023-08-01,666,35351.28,0,0
FO-1036,2023-09-01,589,31264.12,0,0
FO-1036,2023-10-01,753,39969.24,1,0
FO-1036,2023-11-01,648,34395.84,1,0
FO-1036,2023-12-01,410,21762.8,0,0
FO-1036,2024-01-01,422,22399.76,0,0
FO-1036,2024-02-01,605,32113.4,0,0
FO-1036,2024-03-01,641,34024.28,0,0
FO-1036,2024-04-01,805,42729.4,0,0
FO-1036,2024-05-01,880,46710.4,0,0
FO-1036,2024-06-01,911,48355.88,0,0
FO-1036,2024-07-01,834,44268.72,0,0
FO-1036,2024-08-01,751,39863.08,0,0
FO-1036,2024-09-01,700,37156,0,0
FO-1036,2024-10-01,654,34714.32,0,0
FO-1036,2024-11-01,521,27654.68,0,0
FO-1036,2024-12-01,472,25053.76,0,0
FO-1036,2025-01-01,585,31051.8,0,0
FO-1036,2025-02-01,721,38270.68,0,0
FO-1036,2025-03-01,779,41349.32,0,0
FO-1036,2025-04-01,873,46338.84,0,0
FO-1036,2025-05-01,1271,67464.68,1,0
FO-1036,2025-06-01,969,51434.52,0,0
FO-1036,2025-07-01,948,50319.84,0,0
FO-1036,2025-08-01,906,48090.48,0,0
FO-1036,2025-09-01,841,44640.28,0,0
FO-1036,2025-10-01,1019,54088.52,1,0
FO-1036,2025-11-01,636,33758.88,0,0
FO-1036,2025-12-01,900,47772,1,0
FO-1036,2026-01-01,670,35563.6,0,0
FO-1036,2026-02-01,769,40818.52,0,0
FO-1036,2026-03-01,904,47984.32,0,0
FO-1036,2026-04-01,987,52389.96,0,0
FO-1036,2026-05-01,428,22718.24,0,1
FO-1036,2026-06-01,1118,59343.44,0,0
FO-1037,2023-06-01,795,149976.75,0,0
FO-1037,2023-07-01,744,140355.6,0,0
FO-1037,2023-08-01,696,131300.4,0,0
FO-1037,2023-09-01,641,120924.65,0,0
FO-1037,2023-10-01,815,153749.75,1,0
FO-1037,2023-11-01,639,120547.35,1,0
FO-1037,2023-12-01,411,77535.15,0,0
FO-1037,2024-01-01,428,80742.2,0,0
FO-1037,2024-02-01,599,113001.35,0,0
FO-1037,2024-03-01,711,134130.15,0,0
FO-1037,2024-04-01,809,152617.85,0,0
FO-1037,2024-05-01,886,167143.9,0,0
FO-1037,2024-06-01,906,170916.9,0,0
FO-1037,2024-07-01,829,156390.85,0,0
FO-1037,2024-08-01,1027,193743.55,1,0
FO-1037,2024-09-01,737,139035.05,0,0
FO-1037,2024-10-01,668,126018.2,0,0
FO-1037,2024-11-01,774,146015.1,1,0
FO-1037,2024-12-01,491,92627.15,0,0
FO-1037,2025-01-01,548,103380.2,0,0
FO-1037,2025-02-01,1016,191668.4,1,0
FO-1037,2025-03-01,809,152617.85,0,0
FO-1037,2025-04-01,905,170728.25,0,0
FO-1037,2025-05-01,993,187329.45,0,0
FO-1037,2025-06-01,1006,189781.9,0,0
FO-1037,2025-07-01,908,171294.2,0,0
FO-1037,2025-08-01,883,166577.95,0,0
FO-1037,2025-09-01,829,156390.85,0,0
FO-1037,2025-10-01,312,58858.8,0,1
FO-1037,2025-11-01,955,180160.75,1,0
FO-1037,2025-12-01,849,160163.85,1,0
FO-1037,2026-01-01,682,128659.3,0,0
FO-1037,2026-02-01,829,156390.85,0,0
FO-1037,2026-03-01,885,166955.25,0,0
FO-1037,2026-04-01,995,187706.75,0,0
FO-1037,2026-05-01,1084,204496.6,0,0
FO-1037,2026-06-01,1105,208458.25,0,0
FO-1038,2023-06-01,773,90008.12,0,0
FO-1038,2023-07-01,725,84419,0,0
FO-1038,2023-08-01,686,79877.84,0,0
FO-1038,2023-09-01,628,73124.32,0,0
FO-1038,2023-10-01,564,65672.16,0,0
FO-1038,2023-11-01,421,49021.24,0,0
FO-1038,2023-12-01,425,49487,0,0
FO-1038,2024-01-01,457,53213.08,0,0
FO-1038,2024-02-01,611,71144.84,0,0
FO-1038,2024-03-01,699,81391.56,0,0
FO-1038,2024-04-01,302,35164.88,0,1
FO-1038,2024-05-01,429,49952.76,1,1
FO-1038,2024-06-01,902,105028.88,0,0
FO-1038,2024-07-01,847,98624.68,0,0
FO-1038,2024-08-01,758,88261.52,0,0
FO-1038,2024-09-01,734,85466.96,0,0
FO-1038,2024-10-01,884,102932.96,1,0
FO-1038,2024-11-01,222,25849.68,0,1
FO-1038,2024-12-01,777,90473.88,1,0
FO-1038,2025-01-01,582,67768.08,0,0
FO-1038,2025-02-01,278,32370.32,0,1
FO-1038,2025-03-01,1027,119583.88,1,0
FO-1038,2025-04-01,868,101069.92,0,0
FO-1038,2025-05-01,995,115857.8,0,0
FO-1038,2025-06-01,1005,117022.2,0,0
FO-1038,2025-07-01,910,105960.4,0,0
FO-1038,2025-08-01,907,105611.08,0,0
FO-1038,2025-09-01,849,98857.56,0,0
FO-1038,2025-10-01,1031,120049.64,1,0
FO-1038,2025-11-01,636,74055.84,0,0
FO-1038,2025-12-01,588,68466.72,0,0
FO-1038,2026-01-01,644,74987.36,0,0
FO-1038,2026-02-01,764,88960.16,0,0
FO-1038,2026-03-01,880,102467.2,0,0
FO-1038,2026-04-01,986,114809.84,0,0
FO-1038,2026-05-01,1105,128666.2,0,0
FO-1038,2026-06-01,1134,132042.96,0,0
FO-1039,2023-06-01,794,105824.32,0,0
FO-1039,2023-07-01,748,99693.44,0,0
FO-1039,2023-08-01,667,88897.76,0,0
FO-1039,2023-09-01,652,86898.56,0,0
FO-1039,2023-10-01,519,69172.32,0,0
FO-1039,2023-11-01,392,52245.76,0,0
FO-1039,2023-12-01,387,51579.36,0,0
FO-1039,2024-01-01,413,55044.64,0,0
FO-1039,2024-02-01,553,73703.84,0,0
FO-1039,2024-03-01,688,91696.64,0,0
FO-1039,2024-04-01,782,104224.96,0,0
FO-1039,2024-05-01,342,45581.76,0,1
FO-1039,2024-06-01,890,118619.2,0,0
FO-1039,2024-07-01,816,108756.48,0,0
FO-1039,2024-08-01,809,107823.52,0,0
FO-1039,2024-09-01,713,95028.64,0,0
FO-1039,2024-10-01,680,90630.4,0,0
FO-1039,2024-11-01,558,74370.24,0,0
FO-1039,2024-12-01,513,68372.64,0,0
FO-1039,2025-01-01,583,77702.24,0,0
FO-1039,2025-02-01,720,95961.6,0,0
FO-1039,2025-03-01,783,104358.24,0,0
FO-1039,2025-04-01,919,122484.32,0,0
FO-1039,2025-05-01,488,65040.64,1,1
FO-1039,2025-06-01,974,129814.72,0,0
FO-1039,2025-07-01,917,122217.76,0,0
FO-1039,2025-08-01,882,117552.96,0,0
FO-1039,2025-09-01,855,113954.4,0,0
FO-1039,2025-10-01,743,99027.04,0,0
FO-1039,2025-11-01,613,81700.64,0,0
FO-1039,2025-12-01,645,85965.6,0,0
FO-1039,2026-01-01,655,87298.4,0,0
FO-1039,2026-02-01,770,102625.6,0,0
FO-1039,2026-03-01,913,121684.64,0,0
FO-1039,2026-04-01,981,130747.68,0,0
FO-1039,2026-05-01,1451,193389.28,1,0
FO-1039,2026-06-01,1112,148207.36,0,0
FO-1040,2023-06-01,796,25424.24,0,0
FO-1040,2023-07-01,696,22230.24,0,0
FO-1040,2023-08-01,674,21527.56,0,0
FO-1040,2023-09-01,622,19866.68,0,0
FO-1040,2023-10-01,503,16065.82,0,0
FO-1040,2023-11-01,405,12935.7,0,0
FO-1040,2023-12-01,361,11530.34,0,0
FO-1040,2024-01-01,449,14341.06,0,0
FO-1040,2024-02-01,543,17343.42,0,0
FO-1040,2024-03-01,644,20569.36,0,0
FO-1040,2024-04-01,801,25583.94,0,0
FO-1040,2024-05-01,843,26925.42,0,0
FO-1040,2024-06-01,868,27723.92,0,0
FO-1040,2024-07-01,832,26574.08,0,0
FO-1040,2024-08-01,798,25488.12,0,0
FO-1040,2024-09-01,743,23731.42,0,0
FO-1040,2024-10-01,336,10731.84,1,1
FO-1040,2024-11-01,743,23731.42,1,0
FO-1040,2024-12-01,471,15043.74,0,0
FO-1040,2025-01-01,529,16896.26,0,0
FO-1040,2025-02-01,645,20601.3,0,0
FO-1040,2025-03-01,745,23795.3,0,0
FO-1040,2025-04-01,854,27276.76,0,0
FO-1040,2025-05-01,948,30279.12,0,0
FO-1040,2025-06-01,1228,39222.32,1,0
FO-1040,2025-07-01,898,28682.12,0,0
FO-1040,2025-08-01,917,29288.98,0,0
FO-1040,2025-09-01,800,25552,0,0
FO-1040,2025-10-01,717,22900.98,0,0
FO-1040,2025-11-01,864,27596.16,1,0
FO-1040,2025-12-01,638,20377.72,0,0
FO-1040,2026-01-01,678,21655.32,0,0
FO-1040,2026-02-01,789,25200.66,0,0
FO-1040,2026-03-01,871,27819.74,0,0
FO-1040,2026-04-01,1014,32387.16,0,0
FO-1040,2026-05-01,1072,34239.68,0,0
FO-1040,2026-06-01,1057,33760.58,0,0
FO-1041,2023-06-01,803,55559.57,0,0
FO-1041,2023-07-01,743,51408.17,0,0
FO-1041,2023-08-01,703,48640.57,0,0
FO-1041,2023-09-01,627,43382.13,0,0
FO-1041,2023-10-01,544,37639.36,0,0
FO-1041,2023-11-01,427,29544.13,0,0
FO-1041,2023-12-01,630,43589.7,1,0
FO-1041,2024-01-01,403,27883.57,0,0
FO-1041,2024-02-01,610,42205.9,0,0
FO-1041,2024-03-01,659,45596.21,0,0
FO-1041,2024-04-01,805,55697.95,0,0
FO-1041,2024-05-01,357,24700.83,0,1
FO-1041,2024-06-01,889,61509.91,0,0
FO-1041,2024-07-01,833,57635.27,0,0
FO-1041,2024-08-01,756,52307.64,0,0
FO-1041,2024-09-01,706,48848.14,0,0
FO-1041,2024-10-01,665,46011.35,0,0
FO-1041,2024-11-01,504,34871.76,0,0
FO-1041,2024-12-01,497,34387.43,0,0
FO-1041,2025-01-01,531,36739.89,0,0
FO-1041,2025-02-01,271,18750.49,0,1
FO-1041,2025-03-01,780,53968.2,0,0
FO-1041,2025-04-01,873,60402.87,0,0
FO-1041,2025-05-01,966,66837.54,0,0
FO-1041,2025-06-01,983,68013.77,0,0
FO-1041,2025-07-01,895,61925.05,0,0
FO-1041,2025-08-01,1232,85242.08,1,0
FO-1041,2025-09-01,822,56874.18,0,0
FO-1041,2025-10-01,769,53207.11,0,0
FO-1041,2025-11-01,605,41859.95,0,0
FO-1041,2025-12-01,579,40061.01,0,0
FO-1041,2026-01-01,655,45319.45,0,0
FO-1041,2026-02-01,777,53760.63,0,0
FO-1041,2026-03-01,856,59226.64,0,0
FO-1041,2026-04-01,992,68636.48,0,0
FO-1041,2026-05-01,1059,73272.21,0,0
FO-1041,2026-06-01,1098,75970.62,0,0
FO-1042,2023-06-01,776,39040.56,0,0
FO-1042,2023-07-01,688,34613.28,0,0
FO-1042,2023-08-01,641,32248.71,0,0
FO-1042,2023-09-01,608,30588.48,0,0
FO-1042,2023-10-01,795,39996.45,1,0
FO-1042,2023-11-01,555,27922.05,1,0
FO-1042,2023-12-01,544,27368.64,1,0
FO-1042,2024-01-01,457,22991.67,0,0
